"","110_RNA-m110_ROF_24H_PLASMA_CTCAGA_S44_L004","115_RNA-m115_PF_24H_PLASMA_TCATTC_S49_L004","113_RNA-m113_PF_24H_PLASMA_TACAGC_S47_L004","81_RNA-m81_PS_24H_PLASMA_GGTAGC_S57_L004","106_RNA-m106_Sal_24H_PLASMA_CCAACA_S40_L004","74_RNA-m74_ROS_24H_PLASMA_GTGGCC_S53_L004","109_RNA-m109_ROF_24H_PLASMA_CTATAC_S43_L004","82_RNA-m82_PS_24H_PLASMA_CAGGCG_S58_L004","75_RNA-m75_ROS_24H_PLASMA_GTTTCG_S54_L004","112_RNA-m112_ROF_24H_PLASMA_TAATCG_S46_L004","111_RNA-m111_ROF_24H_PLASMA_GACGAC_S45_L004","118_RNA-m118_PF_24H_PLASMA_TCGGCA_S52_L004","76_RNA-m76_ROS_24H_PLASMA_CGTACG_S55_L004","80_RNA-m80_PS_24H_PLASMA_GAGTGG_S56_L004","107_RNA-m107_ROF_24H_PLASMA_CGGAAT_S41_L004","104_RNA-m104_Sal_24H_PLASMA_CATGGC_S38_L004","114_RNA-m114_PF_24H_PLASMA_TATAAT_S48_L004","116_RNA-m116_PF_24H_PLASMA_TCCCGA_S50_L004","108_RNA-m108_ROF_24H_PLASMA_CTAGCT_S42_L004","117_RNA-m117_PF_24H_PLASMA_TCGAAG_S51_L004","PEAT_SM1-24hr_mouse_plasma_CAAAAG_S4_L002","PEAT_SM2-24hr_mouse_plasma_CAACTA_S5_L002","SALINE_SM2-24hr_mouse_plasma_CACTCA_S11_L002","PEAT_SM3-24hr_mouse_plasma_CACCGG_S6_L002","SALINE_SM3-24hr_mouse_plasma_CAGGCG_S12_L002","RED_OAK_SM2-24hr_mouse_plasma_ATGAGC_S8_L002","SALINE_SM1-24hr_mouse_plasma_CACGAT_S10_L002","RED_OAK_SM1-24hr_mouse_plasma_ACTGAT_S7_L002","RED_OAK_SM3-24hr_mouse_plasma_ATTCCT_S9_L002"
"mmu-mir-125a_mature",10.7925531900524,46.5311899159719,1405.4308106765,181.357601472182,455.034851125119,183.423130188192,55.4998668752726,381.726782430597,1538.29797982287,2.79999476161512,3.7159236904107,3.36918596260462,39.9518809523424,12.4126124775245,190.564758701671,165.378109540235,222.601124638266,144.423186220847,1031.30760269957,37.1990396704065,0.156345109798596,16.6983829064807,217.058133839986,0.124825062713809,133.930716939845,322.907054258671,246.662340401791,160.08796507403,0.0855028410851451
"mmu-mir-125b-1_mature",4.31702127602097,11.632797478993,10.9799282084102,72.0524705764374,88.3880646070374,200.281873771666,30.8332593751514,105.83657512126,437.464693562682,676.665400723654,1.85796184520535,205.520343718882,9.9879702380856,6.20630623876223,153.601766712123,166.401066918835,0,80.7070746528261,11.7998581544573,12.3996798901355,129.14106069364,288.973301616331,264.04089700021,375.848263831278,227.771804561575,152.465392629352,41.798430068086,0.0854714175515377,0.0855028410851451
"mmu-mir-125b-2_mature",6.47553191403146,11.632797478993,5.48996410420509,68.2198923542865,87.1289753676209,192.864026594937,6.16665187503029,105.908086320666,510.375475823129,674.798737549244,3.7159236904107,195.412785831068,9.9879702380856,18.6189187162867,158.530165644063,163.332194783036,0,75.0434202912242,23.5997163089146,0,132.111617779814,291.013618498795,9.59742905410737,382.713642280538,220.604943454426,158.124588425638,460.814790750627,71.7105193257402,139.882648015297
"mmu-mir-126a_mature",900.098936050373,0,0,0.306606257772074,70.25717955944,380.333255243163,6.16665187503029,13.2295718901574,86.058628241839,1.86666317441008,1.85796184520535,1.68459298130231,0,0,0.821399821989963,70.5840591233581,55.6502811595664,1.41591359040046,4.71994326178293,0,7.8954280448291,0.590618044923753,15.7353197282458,0.249650125427618,1.11982204799201,25.1334872129171,4.12824000672454,10.171098688633,16.5875511705182
"mmu-mir-128-1_mature",407.958510583982,23.265594957986,3118.29961118849,622.104097019538,1292.83283103285,112.616407137603,24.6666075001211,186.215163253892,442.245728465006,157.733038237652,525.803202193115,955.16422039841,0,0,256.276744460868,1162.42056788178,55.6502811595664,842.468586288272,2544.049418101,2120.34526121317,354.19984624872,415.634025977707,386.910308495236,100.733825610044,278.163796721216,879.838499387285,212.604360346314,513.341333814536,958.401345723392
"mmu-mir-128-2_mature",256.862765923248,0,2552.83330845537,351.217468277911,692.750899526951,119.359904570993,6.16665187503029,125.931222154418,437.464693562682,153.066380301627,494.217850824624,443.047954082508,9.9879702380856,12.4126124775245,282.561538764547,819.047874465247,111.300562319133,618.754239005,403.55514888244,2194.74334055398,195.196869583547,252.032827533827,247.970783235193,64.1600822348977,221.948729912017,525.306527443487,114.558660186606,334.62059971427,437.176026468347
"mmu-mir-1306_mature",0,0,0,38.9389947370534,163.681601124143,0,6.16665187503029,23.7417182028771,1.1952587255811,0.93333158720504,0,0,0,0,0,223.345694327534,0,116.104914412838,0,0,87.865951706811,90.4182534228728,98.4294468107291,16.4769082782228,46.8085616060661,52.9301253887924,0.516030000840568,8.03431324984455,99.3543013409386
"mmu-mir-130b_mature",0,0,0,0,19.8936099827805,0,0,19.522557437908,0,0,0,0,0,0,0,0.340985792866464,0,0,0,0,18.9177582856301,0.107385099077046,0.44639204902825,0.249650125427618,0.223964409598402,7.82300595368944,0.516030000840568,20.5986116299206,4.18963921317211
"mmu-mir-133a-1_mature",0,0,0,0,0.251817847883298,0,0,42.8352084443476,0,0.93333158720504,0,0,0,0,9.85679786387955,0.340985792866464,0,1.41591359040046,2.35997163089146,12.3996798901355,19.8558289444217,7.24849418770061,17.2976918998447,98.3621494184814,0,7.49011208331968,39.7343100647237,0,51.8147216975979
"mmu-mir-133a-2_mature",0,0,0,0,0.503635695766595,0,6.16665187503029,43.764854036629,0,0,0,0,0,0,5.74979875392974,0,55.6502811595664,0,4.71994326178293,12.3996798901355,23.2954213599908,6.98003144000799,14.6193396056752,93.7436220980704,0.223964409598402,6.49143047221039,59.3434500966653,0,56.0898637518552
"mmu-mir-139_mature",0,0,0,0,84.8626147366713,184.097479931531,0,11.3702807055948,372.920722381302,0,1.85796184520535,0,0,0,0,0,0,1.41591359040046,4.71994326178293,0,82.1593551991623,65.397525337921,4.91031253931075,5.36747769669378,0.447928819196805,12.4835201388661,21.6732600353038,18.4618261911321,21.204704589116
"mmu-mir-140_mature",2.15851063801049,11.632797478993,0,223.056052529184,184.07884680269,168.587435834735,30.8332593751514,10.2976127145009,4.78103490232439,0.93333158720504,421.757338861615,1.68459298130231,9.9879702380856,6.20630623876223,163.458564576003,482.835882698913,55.6502811595664,508.312978953764,18.8797730471317,24.799359780271,526.023121917377,17.1279233027888,812.545127243672,211.204006111764,686.002986599907,5.99208966665574,644.521471049869,327.782886310147,1.79555966278805
"mmu-mir-142a_mature",572.005319072779,7061.10806974874,27.4498205210254,0.153303128886037,31.9808666811788,230.627612221918,3952.82385189441,138.87474924695,561.771601023116,1094.79795179151,694.877730106802,3.36918596260462,29.9639107142568,515.123417817265,182.350760481772,393.156619175033,17140.2865971465,715.036363152231,1751.09895012147,0,661.339814448062,1221.29073180324,750.050240379717,21.2202606613475,573.124924162312,46.438694916582,204.347880332865,15.3848551592768,609.806262619255
"mmu-mir-143_mature",945.427659448593,23.265594957986,10.9799282084102,126.015171944322,566.841975585303,153.07739173794,6222.15174190556,119.709747806073,420.731071404546,435.865851224754,1.85796184520535,951.795034435806,3465.8256726157,31.0315311938111,4.10699910994981,7.16070165019575,0,96.2821241472311,28.3196595706976,2839.52669484103,431.121640269629,237.535839158426,140.613495443899,238.91517003423,391.265823568409,343.213580351226,339.547740553094,85.3859461339862,399.640279231968
"mmu-mir-144_mature",412.275531860003,11.632797478993,0,171.699504352361,125.908923941649,117.336855340976,6.16665187503029,10.9412135091572,1.1952587255811,938.93157672827,1.85796184520535,545.808125941949,19.9759404761712,6.20630623876223,672.726454209779,174.243740154763,0,317.164644249702,1356.98368776259,12.3996798901355,109.12888663942,52.7797761963681,88.4972237198505,50.8038005245202,32.6988038013668,82.8905737220711,78.4365601277663,43.5904229512842,32.8330909766957
"mmu-mir-145a_mature",0,0,0,0.153303128886037,0,0,0,34.1108421167843,1.1952587255811,0,0,1.68459298130231,0,6.20630623876223,0,0.681971585732928,0,0,2.35997163089146,24.799359780271,8.98984381341928,20.5105539237158,0.111598012257062,8.86257945268042,0,0.166446935184882,87.7251001428965,0,14.1079687790489
"mmu-mir-146a_mature",0,23.265594957986,0,57.0287639456058,27.1963275713961,88.3398163774013,12.3333037500606,82.6669465136325,107.573285302299,0,0,0,29.9639107142568,0,685.868851361619,93.7710930382777,0,253.448532681682,11.7998581544573,0,64.7268754566188,227.334254746106,97.6482607249297,55.4223278449311,148.264439154142,213.384970907018,0,35.6415811189912,189.303290162511
"mmu-mir-146b_mature",0,0,0,28.0544725861448,0,0,0,13.1580606907512,0,0,0,1.68459298130231,2916.487309521,0,0.821399821989963,0,0,70.7956795200229,4.71994326178293,0,52.6883020021269,27.4368928141853,30.0198652971498,7.1150285746871,62.0381414587575,55.7597232869354,1.03206000168114,25.5559538479098,44.1194659999349
"mmu-mir-148a_mature",2.15851063801049,4129.64310504251,10.9799282084102,83.8568115006622,844.345243952696,1.34869948667788,55.4998668752726,136.300346068325,310.767268651085,213.732933469954,3.7159236904107,473.370627745949,1817.81058333158,6.20630623876223,3.28559928795985,721.525937705438,0,9.9113951328032,2907.48504925828,11432.5048587049,1096.52642757245,385.727275884749,558.548051346598,11.2342556442428,200.224182180972,584.228742498935,147.068550239562,466.417525578741,279.85079887168
"mmu-mir-148b_mature",0,0,10.9799282084102,131.687387713106,42.8090341401606,129.475150721077,6.16665187503029,39.1881372746285,0,0,0,832.188932763342,9.9879702380856,0,1.64279964397993,228.801467013397,55.6502811595664,1.41591359040046,776.430666563292,12.3996798901355,103.891325461167,126.553339262299,152.777678779919,65.6579829874634,77.9396145402441,80.0609758239281,34.574010056318,64.530920251411,92.6850797362973
"mmu-mir-150_mature",2.15851063801049,0,10.9799282084102,302.160467034379,273.222364953378,0.674349743338941,18.4999556250909,250.575242719523,254.590108548774,0.93333158720504,0,1.68459298130231,9.9879702380856,24.8252249550489,1.64279964397993,74.3349028448892,55.6502811595664,233.625742416075,14.1598297853488,0,121.323805203711,356.357451287177,103.228161337783,130.691840661358,150.504083250126,338.719513101234,372.057630606049,184.190904823564,168.18408841448
"mmu-mir-151_mature",2.15851063801049,0,0,0.153303128886037,1.25908923941649,0,0,24.6713637951585,0,0,1.85796184520535,0,0,6.20630623876223,412.342710638961,122.754885431927,0,32.5660125792105,2.35997163089146,0,37.5228263516631,21.5307123649477,13.6149574953616,32.7041664310179,263.60611009732,88.8826633887269,4.64427000756511,58.4624496052518,22.5727500464783
"mmu-mir-152_mature",0,11.632797478993,0,30.8139289060934,0,0,0,4.29067196437539,0,0,0,0,0,0,0.821399821989963,0,0,1.41591359040046,0,0,20.1685191640189,10.5237397095505,21.2036223288419,0.249650125427618,0,100.201054981299,0,14.2737267311068,11.9703977519203
"mmu-mir-15a_mature",0,0,0,96.4276680693172,0,158.472189684651,1652.66270250812,7.50867593765693,0,0,0,0,0,0,0,0.340985792866464,0,0,0,0,86.1461554990265,88.6463992881015,110.035640085464,35.4503178107217,55.095244761207,19.4742914166312,66.0518401075927,35.3851668663366,92.7705825773825
